,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
386,386,HS92_389,Rueil-Malmaison 92500 (Plateau),"Achat maison 4 pièces 138 m², Rueil-Malmaison - 890 000 €",890 000 €,138 m²,4 pièces,2 chambres,,Jardin,,,,6 449 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 3026,Descriptif de cette maison à vendre de 4 pièces et 138 m²,"Maison Rueil Malmaison 6 pièce(s). Plateau - Au calme, dans secteur pavillonnaire proche de l'éco-quartier, maison récente (1983) non mitoyenne érigée sur une parcelle de 464m2 vous offrant :
en rez-de-jardin : un grand garage de 40m2, une buanderie et une cave à vin, accès à l'étage
en rdc surélévé : une entrée avec placard, un séjour et sa cuisine attenante donnant sur balcon exposé plein sud, dégagement, deux chambres, une salle de bains/salle d'eau, toilettes indépendants, pour une superficie d'environ 80m2.
A l'étage : un vaste plateau de 60m2, avec une belle hauteur au faitage (4m). Nombreuses possibilités d'aménagement.
Une rénovation intérieure est à prévoir. Jardin privatif clos.
Ecoles, bus, commerces et futur métro L.15 à proximité. Idéal familles !"
387,387,HS92_390,Sèvres 92310 (Les Bruyères),"Achat maison 4 pièces 69 m², Sèvres - 595 000 €",595 000 €,69 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,8 261 €/m²,Réf. de l’annonce : 002100E1NDOH,Publiée il y a plus de 2 mois,Modifiée le 7 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 69 m²,"Maison Sevres 4 pièce(s) 69 m2. Agréable maison avec jardin, située dans le quartier des bruyères, proches des écoles et des commerces. . RDC : entrée, cuisine indépendante,séjour cheminée donnant sur jardin sans vis-à-vis, wc cellier . Etage: 3 chambres, salle de douche et wc.. Un grand garage avec accès direct par l'intérieur de la maison.. Deux places de parking.. Rare sur le secteur à visiter sans tarder!!!"
388,388,HS92_391,Bois-Colombes 92270 (Jean Mermoz),"Achat maison 6 pièces 148 m², Bois-Colombes - 1 174 000 €",1 174 000 €,148 m²,6 pièces,4 chambres,1 place de parking,Jardin,,,,7 730 €/m²,Réf. de l’annonce : 535,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 148 m²,"Maison Bois Colombes 6 pièce(s) 148 m2. BOIS COLOMBES ADOLPHE GUYOT - MAISON 6 PIÈCES - 1 174 000 EUROS FAI
Proche des commerces et de la gare de Bois Colombes, belle maison ancienne au calme et sans vis à vis. Elle dispose au rez de chaussée, d'un grand double séjour avec cuisine ouverte aménagée exposé Sud-Est et d'un wc. A l'étage, de trois chambres, d'une salle de bains, d'un bureau/dressing ainsi que d'un wc. Au second, d'une chambre parentale avec dressing et d'une salle de bains/salle d'eau avec wc. En entresol avec accès indépendant, une chambre avec douche et wc ainsi qu'un espace rangement et buanderie. Un jardin / terrasse sur l'avant ainsi qu'un accès véhicule. Possibilité d'un box en sus. A venir visiter sans tarder ! DPE : NC dont 2.62 % honoraires TTC à la charge de l'acquéreur."
389,389,HS92_392,Issy-les-Moulineaux 92130 (Les Epinettes - Le Fort - Les Hauts d'Issy),"Achat maison 6 pièces 155 m², Issy-les-Moulineaux - 1 395 000 €",1 395 000 €,155 m²,6 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,9 000 €/m²,Réf. de l’annonce : 3718,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 155 m²,"Maison Issy-les-moulineaux 6 pièce(s) 155 m2. ISSY LES MOULINEAUX - Maison 6 pièces de 155 m² habitables et 190 m² de surface plancher sur une parcelle de 323 m². Comprenant en rez-de-jardin un double séjour donnant sur un jardin orienté Sud-Est au calme et ensoleillé, une cuisine séparée, un WC séparé et une cave à vin. Au rez-de-chaussée surélevée une entrée, un palier avec placard, trois chambres dont une avec accès balcon, un dégagement, une salle de bains avec baignoire et douche, un WC séparé et une buanderie. Au 1er étage des combles aménageables (2 chambres supplémentaires possible). La maison dispose d'un abri de jardin, d'un débarras et de deux emplacements de voitures extérieures. Quartier pavillonnaire calme et agréable à proximité de la Gare de Clamart et du futur métro ligne 15 (actuellement 7 minutes de Montparnasse et dans le futur sera à 10 minutes de la défense) et à 5 minutes à pied des commerces."
390,390,HS92_393,Le Plessis-Robinson 92350 (Malabry),"Achat maison 12 pièces 550 m², Le Plessis-Robinson - 2 650 000 €",2 650 000 €,550 m²,12 pièces,7 chambres,5 places de parking,Jardin,,Terrasse,,4 818 €/m²,Réf. de l’annonce : 1085,Publiée il y a plus de 2 mois,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 12 pièces et 550 m²,"Villa d'architecte de 550m² sur un parc de 2662 m² avec vue sur. BRISTOL IMMOBILIER : du standing au prestige. Coup de coeur pour cette villa de luxe de 550 m2 au cachet méditerranéen, sur parc de plus de 2.600 m2, à l'abris des regards avec vue imprenable sur la vallée aux loups, idéalement située à deux pas du parc de Sceaux. Idéale pour chefs d'entreprise, professions libérales ou artistes avec ces différentes surfaces habitables et commerciales. Au rez-de-chaussée, espace jour composé de: hall d'entrée, triple réception de 80 m2 baignée de lumière (traversante, nombreuses ouvertures, grandes baies vitrées, exposition plein sud) ouverte sur la véranda (salon d'été) avec sa vue sur le parc, cuisine contemporaine dînatoire entièrement équipée avec îlot central, une lingerie et les toilettes invités. Au 1er étage, espace nuit composé d'une suite parentale complète (salle de bain avec baignoire balnéo et douche, dressing et salon) ouverte de plain-pied sur la terrasse solarium. Annexée à cette partie principale (possibilité coupler à la villa) la dépendance composée de: salon avec terrasse, cuisine dînatoire équipée, 2 chambres, salle d'eau avec douche à l'italienne, ainsi que sous les combles une chambre d'appoint aussi avec terrasse privée (vue époustouflante sous un arbre tricentenaire). En rez-de-jardin, la partie commerciale de 140 m2, aménageable à convenance (possibilité aménager en habitable) composée actuellement de: 7 bureaux dont un open-space (accès indépendant). Un atelier de 35 m2 aménagé en bureau, un garage et 4 places de stationnement ainsi qu'une somptueuse piscine (11 x 6 m) à l'abris des regards avec pool-house, viennent compléter la propriété. Une offre exceptionnelle sur le Plessis-Robinson, pour au moins 3 raisons : 1. Villa en parfait état (entièrement rénovée en 1998 et parfaitement entretenue, vous y posez vos valises). 2. Espaces et volumes (près de 550 m² aménageables à convenance, baignés de lumière grâce à ses multiples expositions, belle hauteur sous plafond). 3. Prestations de belle facture (villa d?architecte contemporaine, entièrement décorée avec goût, aspiration centralisée, 3 terrasses avec vue, volets électriques centralisés, chauffage basse dalle électrique basse consommation, alarme, interphone, arrosage automatique, éclairage extérieur, etc) BRISTOL IMMOBILIER, les plus belles offres du marché. Visites et informations, Florian CHEVRIER Voir le téléphone"
391,391,HS92_395,Le Plessis-Robinson 92350 (Malabry),"Achat maison 10 pièces 550 m², Le Plessis-Robinson - 2 650 000 €",2 650 000 €,550 m²,10 pièces,7 chambres,,Jardin,,,,4 818 €/m²,Réf. de l’annonce : 119,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 10 pièces et 550 m²,"Le Plessis Robinson - Villa de prestige- Usage Mixte -. Très rare dans un environnement idyllique cette splendide villa de charme nichée dans un écrin de verdure. Elle dispose d'une vue panoramique, d'un parc paysager de 2650 M² et de sa piscine avec pool house exposée plein sud sans aucun vis-à-vis. Au calme spacieuse plus de 500 m², elle bénéficie de matériaux de haute qualité. Conçue par l'architecte de renom Daryoush Hormozy elle offre actuellement 3 options de vie pouvant être réunies.
Une partie principale de 260 m² avec triple réception, véranda, cuisine, chambre parentale donnant sur une terrasse de 43 m², salon, salle de billard, dressing.
Une partie secondaire attenante ou indépendante de 90 m² comme une maison avec salon, cuisine, 3 chambres, terrasse.
Une partie professionnelle à usage mixte libérale ou commerciale de 150 m² avec un plateau de 7 bureaux qui pourrait être transformé également en habitation.
Le tout complété par 1 garage et un car park pour 3 voitures. Aux portes de Paris, tout Proche des transports et du centre-ville. Un cadre de rêve pour allier vie professionnelle et personnelle. Rer Robinson . Voir le téléphone"
392,392,HS92_396,Neuilly-sur-Seine 92200 (Plaine des Sablons),"Achat maison 7 pièces 223 m², Neuilly-sur-Seine - 2 680 000 €",2 680 000 €,223 m²,7 pièces,5 chambres,,,,1 terrasse,,"11,8k €/m²",Réf. de l’annonce : 10730,Publiée il y a plus de 2 mois,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 223 m²,"Maison Neuilly Sur Seine 7 pièce(s) 223 m2. NEUILLY - PONT DE NEUILLY
MAISON DE VILLE - RARE
L'agence Sadone vous propose un jolie maison de ville, idéalement située à proximité des transports et des commerces.
Elle est composé au niveau 0, d'un beau séjour avec cuisine américaine, s'ouvrant sur une terrasse d'environ 15 m². Au sous sol, un bel espace de réception avec véranda et un accès sur l'extérieur, ainsi qu'une buanderie.
Au 1er étage, 2 chambres avec salle de bains, et au 2ème étage, 3 chambres avec salle de douche et WC. Tous ces espaces sont facilement modulables.
Ce bien atypique offre beaucoup de charme.
Mandat 10730 . Honoraires de 50.000 TTC inclus charge acquéreur soit 2.630.000 hors honoraires.
Nous vous recevons en nos bureaux du lundi au vendredi de 9h30 à 19h00 et le samedi de 10h00 à 17h00.
dont 1.90 % honoraires TTC à la charge de l'acquéreur."
393,393,HS92_397,Vanves 92170 (Plateau de Vanves),"Achat maison 6 pièces 144 m², Vanves - 960 000 €",960 000 €,"144,30 m²",6 pièces,4 chambres,,Jardin,,,,6 445 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 1532,Descriptif de cette maison à vendre de 6 pièces et 144 m²,"Maison F6 (100 m²) en vente à VANVES. MAISON 6 PIÈCES AU CALME
À vendre : découvrez cette maison T6 au calme de 100 m², à VANVES (92170). Elle comporte un séjour double avec cuisine ouverte, quatre chambres dont une en rez-de-chaussée. Elle offre aussi une salle de bains et une salle d'eau. Vous pourrez profiter d'un sous-sol total avec possibilité d'aménagement ou de stockage. Une emplacement de parking sur la parcelle.
Le bien se situe dans la commune de Vanves. On trouve tous les types d'écoles à moins de 10 minutes de la maison. Niveau transports en commun, la commune est bien desservie. L'arrêt de bus se situe à cinq minutes du bien. On trouve aussi le métro à 10 minutes ainsi que la gare à 13 minutes. Vous trouverez le cinéma Le Vanves ainsi que trois théâtres à proximité du logement. On trouve également tout un panel de restaurants et quatre bureaux de poste. Enfin 3 marchés animent le quartier.
Cette maison T6 est à vendre pour la somme de 960 000 .
Découvrez toutes les originalités de cette maison en vente en prenant RDV avec votre agence Guy Hoquet VANVES. dont 3.23 % honoraires TTC à la charge de l'acquéreur."
394,394,HS92_398,Vanves 92170 (Plateau de Vanves),"Achat maison 5 pièces 98 m², Vanves - 968 000 €",968 000 €,"98,29 m²",5 pièces,4 chambres,1 place de parking,Jardin,,,,9 470 €/m²,Réf. de l’annonce : 002093E1LGBJ,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 98 m²,"Maison Vanves 5 pièce(s) 98.29 m2. VANVES - QUARTIER PAVILLONNAIRE DU PLATEAU. 10 minutes GARE / 12 minutes METRO l13 ou l12/TRAM. Sur une parcelle de 118m² , une maison de 98m² surface habitable et 144m² au sol, des années 1950 à rénover. Elle se compose d'une entrée, d'une cuisine ouverte sur un salon-séjour traversant de 23,54m², un bureau (possibilité de faire une belle pièce de vie d'environ 45m²), une salle d'eau, WC séparés. Accès à un patio au calme. A l'étage une chambre mansardée avec une grande mezzanine, une chambre avec placard, une salle d'eau avec WC, une pièce à usage de cuisine (transformable en 3ème chambre). Un sous-sol total comprenant une pièce avec point d'eau idéale pour une chambre ou un bureau, une cave, un atelier/chaufferie. Cour sur l'avant de la maison. Garage couvert. TRAVAUX à prévoir. SECTORISATION COLLÈGE ST EXUPERY. Possibilité d'extension - Zone UD."
395,395,HS92_399,Saint-Cloud 92210 (Pasteur - Magenta),"Achat maison 12 pièces 300 m², Saint-Cloud - 2 390 000 €",2 390 000 €,300 m²,12 pièces,6 chambres,,Jardin,,,,7 967 €/m²,Réf. de l’annonce : 3367403,Publiée il y a plus de 2 mois,Modifiée le 21 nov. 2020,Descriptif de cette maison à vendre de 12 pièces et 300 m²,"Saint-Cloud - Plateau de Montretout - Demeure familiale. Située à proximité des écoles allemande et américaine, au calme et sans vis-à-vis, cette maison de 350 m² habitables bénéficie d'une piscine extérieure. Offrant une vue sur le parc de Saint-Cloud et édifiée sur un terrain de 1 200 m², elle comprend, au rez-de-chaussée, une vaste réception (donnant de plain-pied sur une terrasse de 50 m² exposée sud), une cuisine dînatoire avec office ; et en rez-de-jardin, un second salon ouvrant sur la piscine. Les étages desservent six chambres avec salle de douche ou salle de bains, et une salle de jeux. Le sous-sol est doté d'une buanderie, d'une chaufferie et d'une cave. Un pool house avec cuisine d'été, un garage et un car park complètent ce bien."
396,396,HS92_401,Clamart 92140 (Galvents - Corby),"Achat maison 7 pièces 120 m², Clamart - 799 000 €",799 000 €,120 m²,7 pièces,5 chambres,3 places de parking,Jardin,,,,6 417 €/m²,Réf. de l’annonce : 002918E1JOZU,Publiée il y a plus de 2 mois,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 120 m²,"Maison Clamart 6 pièce(s) 95 m² habitables et 120 m² au sol. Quartier Galvents - Corby au calme à proximité directe des écoles (collège alain Fournier et Lycée Mono) et du Tramway T6 venez découvrir cette maison des années 2000 édifiée sur une parcelle de 230 m².. Superficie de 95 m² habitables et 120 m² en surface au sol.. Elle vous ravira par son séjour cuisine ouverte de 31 m² donnant sur une terrasse sans vis-à-vis et exposée plein sud.. Vue exceptionnellement dégagée, atypique et coup de coeur assuré!. Elle se compose de 4 chambres (dont 2 doubles), d'un bureau, 2 WC indépendants, une salle de bains, une douche ainsi qu'un garage, une place de parking et de nombreux rangements.. Panneaux solaires sur la maison, pas de coûts en énergie gaz + électricité durant les 9 prochaines années."
