Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
20,VO95_23,Montmorency 95160 (Haut Montmorency),"Achat maison 4 pièces 70 m², Montmorency - 393 750 €",393 750 €,70 m²,4 pièces,2 chambres,1 place de parking,,,1 terrasse,,5 625 €/m²,Réf. de l’annonce : 482,Publiée le 24 nov. 2020,Modifiée le 10 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 70 m²,"Maison F4 en vente à MONTMORENCY. EXCLUSIVITÉ - MAISON 4 PIÈCES AU CALME
En vente : découvrez cette maison de 4 pièces au calme de environ 70m², dans la ville de MONTMORENCY (95160).
C'est une maison mitoyenne de plain-pied de standing. Un interphone assure un accès sécurisé. Elle s'organise comme suit : séjour, salle à manger, une cuisine et deux chambres. Elle propose également une salle d'eau avec wc et un cellier. Elle dispose également d'une mezzanine. La maison bénéficie de radiateurs électriques, de climatisation réversible . Cette maison de 4 pièces est en bon état général avec un intérieur en très bon état.
Une terrasse offre à ce logement de l'espace supplémentaire bienvenu.
Une place de parking est prévue pour stationner vos véhicules.
Le bien est situé dans la commune de Montmorency. On trouve des établissements scolaires de tous niveaux à moins de 10 minutes du bien : le Lycée Général et Technologique Jean-Jacques Rousseau, le Collège Pierre de Ronsard et l'École Primaire Ferdinand Buisson. L'arrêt de bus se situe à deux minutes de la maison. Le cinéma Eden vous accueille à quelques minutes pour vos loisirs, ainsi qu'un théâtre. Il y a également deux bureaux de poste et de nombreux restaurants. Enfin un marché anime le quartier toutes les semaines.
Cette maison de 4 pièces est proposée à l'achat pour 393 750 (honoraires à la charge du vendeur). Cette maison fait partie d'une copropriété de cinq lots.
Envie d'en savoir plus sur cette maison à vendre ? Prenez contact avec votre agence Guy Hoquet SOISY SOUS MONTMORENCY.
Copropriété de 23 lots (Pas de procédure en cours)."
21,VO95_24,Sagy 95450,"Achat maison 5 pièces 113 m², Sagy - 339 900 €",339 900 €,113 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,2 942 €/m²,Réf. de l’annonce : 084042E1RE3W,Publiée le 13 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 113 m²,"Maison 5 pièce(s). SAGY- Dans un charmant village du Vexin , aux portes de Cergy. EN IMPASSE !! Maison de plain pied édifiée en béton cellulaire sur 550 m² de terrain clos avec une vue dégagée comprenant : entrée desservant un séjour avec un insert à pellet, une cuisine aménagée, wc , salle d'eau ,deux chambres en rez de chaussée . A l'étage palier desservant une salle d'eau avec wc et deux grandes chambres. . En extérieur : terrasse et garage. Un véritable coup de coeur pour des moments en famille !"
22,VO95_25,Eaubonne 95600 (Flammarion),"Achat maison 8 pièces 180 m², Eaubonne - 580 000 €",580 000 €,180 m²,8 pièces,4 chambres,3 places de parking,Jardin,,,,3 222 €/m²,Réf. de l’annonce : 084022E1QU5G,Publiée le 12 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 180 m²,"Maison Eaubonne. Eaubonne - Proche Gare et des écoles dans un quartier ultra pavillonnaire ! . Maison d'architecte aux superbes volumes : Hall cathédral, vaste séjour donnant accès directement sur le jardin, cuisine équipée sur terrasse, salon TV donnant sur patio avec bassin, bureau (poss. chambre). A l'étage, palier donnant accès à 3 chambres dont une parentale avec salle de bain, une salle d'eau individuelle, 1 WC ind par étage, et un bureau en mezzanine. Sous-sol partiel avec accès intérieur et extérieur. 1 Garage et une place de parking en extérieur.. Une qualité de construction Exceptionnelle!. Visite virtuelle bientôt disponible sur demande !"
23,VO95_26,Vauréal 95490,"Achat maison 5 pièces 140 m², Vauréal - 419 000 €",419 000 €,140 m²,5 pièces,3 chambres,2 places de parking,,,Terrasse,1 garage,2 993 €/m²,Réf. de l’annonce : 43557,Publiée le 29 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 140 m²,"MAISON CONTEMPORAINE VAUREAL - 5 pièce(s) - 140 m2. Votre agence SERGIC de Cergy vous propose : Maison individuelle d'environ 140m² sur 522 de terrain édifiée sur sous-sol total. Ce pavillon comprend : entrée, chambre en rdc (12m²), cuisine, séjour, salle à manger, sdb (avec baignore et douche), wc. A l'étage : palier, deux chambres avec placard (20m² et 11,70m²), une chambre passante (14m² ; bureau ou chambre d'appoint), salle de bains avec wc. Sous sol total divisé en 5 pièces (deux pièces isolées et carrelées (13m² et 20m²), une partie sous-sol traditionnel (18m²), une salle d'eau avec wc, un cellier (7m²), buanderie (6m²). Un garage atrenant. Terrain sans vis à vis, Abris de jardin (20m²). Exposition SUD. Me contacter au Voir le téléphone"
24,VO95_27,Pontoise 95300 (Saint-Martin),"Achat maison 5 pièces 110 m², Pontoise - 344 000 €",344 000 €,110 m²,5 pièces,3 chambres,,Jardin,,,,3 127 €/m²,Réf. de l’annonce : 084033E1QH1A,Publiée le 14 oct. 2020,Modifiée le 25 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Maison 5 pièces. Pontoise : Proche gare et du centre ville, charmante maison en pierre de meulière en parfait état offrant une vaste entrée, un salon, salle a manger, une cuisine entièrement équipée, une véranda, un WC, au première étage, un dégagement, deux chambres dont une grande de 22 m², une salle de bains avec wc, nombreux placards, au deuxième étages, une suite parentale avec une salle d'eau. une dépendance avec cave et grenier, une terrasse . un terrain de 166 m². pour plus d'informations contacter Jérôme Voir le téléphone ."
25,VO95_28,Jouy-le-Moutier 95280 (Hayette - Bruzacques - Jouannes - Vast),"Achat maison 6 pièces 169 m², Jouy-le-Moutier - 489 900 €",489 900 €,"169,40 m²",6 pièces,4 chambres,1 place de parking,Jardin,,,,2 892 €/m²,Réf. de l’annonce : 7866,Publiée le 4 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 169 m²,"Maison 4 chambres édifiée sur cave totale et jardin sans vi. Située dans le village, vous allez être séduit par cette belle maison parfaitement entretenue édifiée sur cave totale car elle allie le calme et la proximité avec les écoles, les transports et toutes les commodités. Elle vous offre au rez-de-chaussée : une entrée avec placard, une pièce à vivre chaleureuse de 60 m2 et lumineuse grâce à ses baies vitrées donnant chacune sur le jardin (possibilité d'en transformer une partie en chambre), une grande cuisine en partie aménagée, une buanderie, WC avec lave-mains. Au 1er étage : le palier avec placard dessert 4 grandes chambres dont une suite parentale avec placard et salle d'eau, une salle de bains bien lumineuse, WC avec lave-mains. Accès à la cave directement par la maison. Grand garage attenant. Le tout avec un jardin sans vis-à-vis d'environ 490 m2 !! Visite virtuelle disponible. Classe énergie : D"
26,VO95_29,Ermont 95120 (Balzac - Bapaumes - Rossignaux),"Achat maison 4 pièces 66 m², Ermont - 339 000 €",339 000 €,"66,36 m²",4 pièces,3 chambres,2 places de parking,Jardin,,,,5 108 €/m²,Réf. de l’annonce : 084012E1MJYY,Publiée le 24 oct. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 66 m²,"Maison Ermont 4 pièce(s) 66,36 m2 - 3 chambres. ERMONT - EXCLUSIVITÉ - Nous vous proposons ce pavillon de 4 pièces situé à 10 mn de la gare de Gros Noyer Saint-Prix , ligne H. Il se compose d'une entrée, un grand séjour traversant parqueté, une cuisine équipée donnant l'accès au jardin et à la terrasse, un wc, à l'étage 3 chambres parquetées, une salle d'eau avec wc.. Le plus un sous total avec buanderie et garage. Les Fenêtres sont double vitrage. Le chauffage est au gaz et la chaudière changée il y a 2 ans. La toiture a été révisée et en partie changée en 2017 . Le tout édifié sur une parcelle de 194 m² . La maison été rénovée entièrement. Vous avez une visite virtuelle à votre disposition."
27,VO95_30,Parmain 95620,"Achat maison 5 pièces 130 m², Parmain - 430 000 €",430 000 €,130 m²,5 pièces,4 chambres,1 place de parking,Jardin,,,,3 308 €/m²,Réf. de l’annonce : LKM41978,Publiée le 24 oct. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 130 m²,"Maison 5 pièces de 130m² | Parmain
Liberkeys vous propose en exclusivité cette charmante maison 1910 de 5 pièces sur un terrain verdoyant de 1 700m²
Sur le bien :
 - Au 1er étage : un séjour de 28m² (orientation Est), une cuisine équipée, une chambre, une salle d'eau avec wc
- Au 2ème étage : trois chambres, une salle de bain avec wc
- Au rez-de-jardin : une buanderie, un wc et deux pièces servant d'atelier donnent accès à une belle véranda
Le bien est complété par deux chalets en bois de 18m² (atelier-garage) et 20m² (aménageable en pièce de vie) dans le jardin
Chauffage au gaz
Cheminée fonctionnelle
Taxe foncière : 1 163€ par an
Les plus :
- Maison d'époque 1910 en très bon état
- Lumineux avec exposition Est - Ouest
- Le grand jardin
- Possibilité d'aménager en pièces de vie le rez-de-jardin
Sur la localisation :
- Environnement verdoyant et discret en bordure d'Oise
- 8 min à pied de la gare de l'Isle-Adam-Parmain et du centre-ville
- Proximité de l'Isle-Adam et de son nouveau port de plaisance
Plans 2D et photos supplémentaires sur demande"
28,VO95_31,Argenteuil 95100 (Centre-ville),"Achat maison 4 pièces 81 m², Argenteuil - 280 000 €",280 000 €,81 m²,4 pièces,2 chambres,1 place de parking,Jardin,,,,3 457 €/m²,Réf. de l’annonce : 084911E1P43G,Publiée le 23 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 81 m²,"Maison Argenteuil 4 pièce(s) 81 m2 sous-sol total. ARGENTEUIL - HYPER CENTRE - MAIRIE . MAISON DE VILLE élevée sur sous-sol total avec garage - Entrée, séjour avec beau parquet en chêne et exposé plein sud, chambre, grande cuisine ouvrant sur véranda, WC. A l' étage: 2 grandes chambres dont une avec balcon, salle de bains et douche, WC. Comble. Travaux de modernisation et rafraîchissement à prévoir . Rare sur le secteur . . Visite virtuelle sur notre site ou sur demande . ."
29,VO95_32,Vauréal 95490 (Sablons - Moissons - L'Allée Couverte),"Achat maison 6 pièces 131 m², Vauréal - 449 000 €",449 000 €,"130,70 m²",6 pièces,4 chambres,3 places de parking,Jardin,,,,3 368 €/m²,Réf. de l’annonce : 084914E1QJW5,Publiée le 19 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 131 m²,"Maison Vaureal 6 pièce(s) 130.70 m2. Proche du centre de Vauréal, dans une résidence sécurisée. . Belle maison de 6 pièces offrant entrée, laverie, wc, séjour double avec cheminée, cuisine aménagée. 4 chambres dont une belle suite parentale avec dressing + salle d'eau, une salle de bains, wc, combles aménageables.. Garage et jardin.. Dépêchez vous, elle n'attend plus que vous !!!. . Conformément à l'article L.561-5 et suivants du code monétaire et financier, il vous sera demandé de nous présenter une pièce d'identité avant chaque visite."
30,VO95_33,Montmagny 95360 (Lévriers - Carnot - Plante des Champs - Hameau des Noyers),"Achat maison 6 pièces 130 m², Montmagny - 436 000 €",436 000 €,"129,68 m²",6 pièces,5 chambres,1 place de parking,Jardin,,,,3 362 €/m²,Réf. de l’annonce : 9003,Publiée le 16 oct. 2020,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 130 m²,"MONTMAGNY, secteur recherché Century 21 Le Domaine vous propose une belle opportunité pour cette maison récente située proche de la gare de Deuil Montmagny, des commerces de proximité et de l'école. Elle se compose d'une entrée, une cuisine, un double séjour avec accès au jardin et un wc. Le premier étage dessert 4 grandes chambres dont une suite parentale, une salle de bains et un wc. Le deuxième étage dessert une salle de jeux de 18m² pouvant faire office de chambre avec un wc. Le tout édifié sur 192m² de terrain avec place de stationnement et garage. Excellente isolation, matériaux de qualité. Venez vite visiter cette maison familiale !"
31,VO95_34,Vauréal 95490 (Sablons - Moissons - L'Allée Couverte),"Achat maison 6 pièces 129 m², Vauréal - 449 000 €",449 000 €,"128,58 m²",6 pièces,4 chambres,3 places de parking,Jardin,,,,3 424 €/m²,Réf. de l’annonce : 084914E1Q0ZJ,Publiée le 14 oct. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 129 m²,"Maison au Golf de Vaureal 6 pièce(s) 128.58 m2. Au Golf de Vauréal , dans un environnement calme et privilégié. Belle maison de 6 pièces offrant entrée, séjour double avec cheminée, cuisine aménagée et équipée, 3 chambres dont une belle suite parentale avec dressing et balcon + salle de bains, une salle d'eau, combles aménagé d'un bureau et d'une chambre + des aménagements.. Garage et jardin.. Le petit plus : Terrain de Tennis privatif !. Dépêchez-vous, elle n'attend plus que vous !!!. . Conformément à l'article L.561-5 et suivants du code monétaire et financier, il vous sera demandé de nous présenter une pièce d'identité avant chaque visite."
32,VO95_35,Sarcelles 95200 (Village - Chauffour),"Achat maison 4 pièces 100 m², Sarcelles - 307 000 €",307 000 €,100 m²,4 pièces,2 chambres,1 place de parking,,,,,3 070 €/m²,Réf. de l’annonce : 441,Publiée il y a plus de 2 mois,Modifiée le 28 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 100 m²,"Maison de ville Sarcelles 4 pièce(s) 100 m². En EXCLUSIVITÉ chez KEYMEX immobilier
À SARCELLES secteur Préfecture , cette charmante maison de ville entièrement rénovée de construction 2005.
Au rez de chaussée un séjour de 24.20 m² ,cuisine neuve équipée et aménagée.
A l'étage vous découvrirez une première chambre de 13,37 m²
et une deuxième de 13.74 m², salle de bain, wc, couloir avec placards intégrés sous les escaliers
Pour compléter ce bien, les combles sont entièrement rénovés et habitables sur une surface d'environ 30 m² , cuisine équipée et aménagée, cave à vin, salle d'eau, WC, bureau et belle hauteur sous plafond de type cathédrale avec 3 velux pour plus de luminosité
Le tout sur un sous sol avec buanderie, garage et place de parking privatif en sous terrain, une terrasse et un jardin de 100m² viennent compléter cet ensemble.
Aucun travaux à prévoir!
Coup de coeur assuré !
Charges mensuelles : 80 euros ( eau froide comprise )
Possibilité de vendre le bien entièrement meublée sous réserve de négociation
NIL HANNA : Voir le téléphone
Copropriété de 48 lots (Pas de procédure en cours).
Charges annuelles : 1000.00 euros."
33,VO95_36,Deuil-la-Barre 95170 (Centre-ville - Côte),"Achat maison 6 pièces 122 m², Deuil-la-Barre - 310 000 €",310 000 €,122 m²,6 pièces,4 chambres,1 place de parking,,,,,2 541 €/m²,Réf. de l’annonce : 9737,Publiée il y a plus de 2 mois,Modifiée le 22 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 122 m²,"En plein cœur du Centre ville de Deuil La Barre et à moins de 15 minutes à pied de la gare, Maison familiale (sans jardin) dans une petite copropriété de 3 maisons comprenant une cour commune. La maison comprend : Au rez de chaussée un double séjour de 30m² avec une pièce attenante de 26 m² (à rénover), cuisine et wc. A l'étage 4 chambres, dont une grande suite parentale avec salle d'eau et dressing, salle de bains avec douche et baignoire et wc. Une grande cave et une place de parking. RARE SUR LE SECTEUR"
34,VO95_37,Maison à vendre à Fosses (95470),Maison à vendre Fosses (95470) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
35,VO95_38,Argenteuil 95100 (Centre-ville),"Achat maison 5 pièces 123 m², Argenteuil - 385 000 €",385 000 €,"122,52 m²",5 pièces,3 chambres,,Jardin,,,,3 142 €/m²,Réf. de l’annonce : 084911E1H5NH,Publiée il y a plus de 2 mois,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 123 m²,"Maison Argenteuil 5 pièce(s) 122 m2. ARGENTEUIL CENTRE VILLE . Pour les amoureux de l'ancien, MAISON de charme des années 1870 sur 3 niveaux vous offrant: Entrée, séjour avec cheminée et parquet en chêne d' origine, salle à manger ouverte sur cuisine aménagée et équipée ouvrant sur terrasse et jardin, salle d'eau. A l'étage: grande chambre avec salle d' eau et placard, chambre avec dressing et salle d'eau. Au deuxième étage: une grande chambre, salle d'eau. . Sous-sol - Emplacement de stationnement à créer et ravalement de façade à prévoir. Visite virtuelle disponible . Rare sur le secteur, à visiter sans tarder. ."
36,VO95_39,Argenteuil 95100 (Les Coteaux),"Achat maison 8 pièces 160 m², Argenteuil - 475 000 €",475 000 €,160 m²,8 pièces,5 chambres,5 places de parking,Jardin,,,,2 969 €/m²,Réf. de l’annonce : 084001E10IQ9,Publiée il y a plus de 2 mois,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 160 m²,"Maison COTEAUX sur 900 m² de terrain + dépendances. COTEAUX - MARCHE. Idéalement située sur le secteur des coteaux, à 2 pas du marché, des écoles, collège, très grands volumes pour cette maison individuelle édifiée au coeur d'une parcelle de plus de 900 m² de terrain.. Très belles pièces de vie, 5 chambres, rez-de-jardin aménagé en appartement d'environ 60 m² , un grand hangar attenant, idéal pour professionnel !. Rare sur le secteur. A visiter sans tarder !. . VISITE VIRTUELLE DISPONIBLE SUR NOTRE SITE INTERNET OU SUR DEMANDE"
37,VO95_40,Argenteuil 95100 (Les Coteaux),"Achat maison 6 pièces 140 m², Argenteuil - 556 000 €",556 000 €,140 m²,6 pièces,4 chambres,5 places de parking,Jardin,,,,3 971 €/m²,Réf. de l’annonce : 084911E1MOZB,Publiée il y a plus de 2 mois,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Maison Argenteuil 6 pièce(s) 140 m², parcelle de 1085m². ARGENTEUIL - COTEAUX limite SANNOIS. De beaux volumes pour cette maison d'architecte de 1979 édifiée sur une parcelle de 1085m² Vaste séjour cathédrale de 45m² exposé plein sud avec accès terrasse, cuisine ouverte, deux chambres avec rangements, salle de bains, deux WC et une buanderie.. A l'étage 2 chambres, une salle d'eau et un dressing. . Sous-sol total avec grand garage. Très beau jardin en retrait de la rue et sans vis à vis. Rare sur le marché !!!. . Visite virtuelle en 360° disponible sur notre site ou sur demande"
